Fill,Strain,Stress
60,1.450928,8.696267
60,1.450928,8.693026
60,1.450928,8.704695
60,1.450928,8.69281
60,1.450928,8.699077
60,1.450928,8.710961
60,1.453009,8.699293
60,1.453009,8.704911
60,1.453009,8.701022
60,1.453009,8.704911
60,1.453009,8.704695
60,1.454656,8.701886
60,1.454656,8.704263
60,1.455751,8.716148
60,1.455751,8.727601
60,1.455751,8.71766
60,1.455751,8.705991
60,1.455751,8.708153
60,1.455751,8.718093
60,1.456667,8.731058
60,1.456667,8.733651
60,1.456667,8.724792
60,1.456667,8.729114
60,1.458127,8.735597
60,1.458127,8.726521
60,1.458127,8.714203
60,1.460038,8.729978
60,1.460038,8.739919
60,1.460038,8.732571
60,1.460038,8.745753
60,1.460038,8.748995
60,1.460038,8.738405
60,1.461855,8.736893
60,1.461855,8.741216
60,1.461855,8.748777
60,1.461855,8.74532
60,1.463409,8.74316
60,1.463409,8.744456
60,1.464807,8.744673
60,1.464807,8.741647
60,1.464807,8.752452
60,1.464807,8.746402
60,1.464807,8.753316
60,1.464807,8.752019
60,1.464807,8.747698
60,1.466236,8.755909
60,1.466236,8.755478
60,1.466236,8.748777
60,1.466236,8.749426
60,1.467626,8.754396
60,1.467626,8.763473
60,1.467626,8.759367
60,1.468542,8.767146
60,1.468542,8.768227
60,1.468542,8.753532
60,1.468542,8.756989
60,1.468542,8.7719
60,1.468542,8.772333
60,1.469241,8.773197
60,1.469241,8.773629
60,1.469241,8.771252
60,1.469241,8.755693
60,1.470453,8.767795
60,1.470453,8.775142
60,1.470453,8.783354
60,1.472177,8.788971
60,1.472177,8.786162
60,1.472177,8.78854
60,1.472177,8.789188
60,1.472177,8.786378
60,1.472177,8.779679
60,1.473754,8.777086
60,1.473754,8.782921
60,1.473754,8.7907
60,1.473754,8.784002
60,1.475361,8.790484
60,1.475361,8.781192
60,1.477078,8.787459
60,1.477078,8.800425
60,1.477078,8.804098
60,1.477078,8.807988
60,1.477078,8.810149
60,1.477078,8.803666
60,1.477078,8.811013
60,1.478608,8.80842
60,1.478608,8.803233
60,1.478608,8.817928
60,1.478608,8.820088
60,1.48006,8.820088
60,1.48006,8.82225
60,1.48006,8.829382
60,1.481652,8.831975
60,1.481652,8.829165
60,1.481652,8.829382
60,1.481652,8.807988
60,1.481652,8.810581
60,1.483011,8.827653
60,1.483011,8.819441
60,1.483011,8.819441
60,1.483011,8.825707
60,1.483011,8.821818
60,1.48413,8.823763
60,1.48413,8.824627
60,1.48413,8.825923
60,1.485396,8.829165
60,1.485396,8.836296
60,1.485396,8.83392
60,1.485396,8.829597
60,1.485396,8.837161
60,1.486708,8.841267
60,1.486708,8.842563
60,1.486708,8.847965
60,1.486708,8.845804
60,1.486708,8.848182
60,1.488456,8.841699
60,1.488456,8.836728
60,1.490468,8.84386
60,1.490468,8.845156
60,1.490468,8.848182
60,1.490468,8.858337
60,1.490468,8.855744
60,1.490468,8.848182
60,1.490468,8.854665
60,1.492153,8.862011
60,1.492153,8.86871
60,1.492153,8.863523
60,1.492153,8.856177
60,1.493535,8.858122
60,1.493535,8.864172
60,1.493535,8.866334
60,1.494654,8.870007
60,1.494654,8.869576
60,1.494654,8.873897
60,1.494654,8.867198
60,1.494654,8.860499
60,1.495889,8.859202
60,1.495889,8.866117
60,1.495889,8.87152
60,1.495889,8.878434
60,1.495889,8.874544
60,1.49738,8.876058
60,1.49738,8.888375
60,1.499228,8.885134
60,1.499228,8.886646
60,1.499228,8.886646
60,1.499228,8.886213
60,1.499228,8.882324
60,1.499228,8.889455
60,1.501092,8.896803
60,1.501092,8.900693
60,1.501092,8.891399
60,1.501092,8.878434
60,1.502614,8.878651
60,1.502614,8.889888
60,1.502614,8.889239
60,1.502614,8.896586
60,1.502614,8.8981
60,1.503981,8.893777
60,1.503981,8.894858
60,1.503981,8.893345
60,1.503981,8.899828
60,1.50482,8.895289
60,1.50482,8.8981
60,1.50482,8.90415
60,1.50482,8.912793
60,1.50482,8.912145
60,1.505006,8.911714
60,1.505006,8.922086
60,1.505006,8.923383
60,1.505333,8.919924
60,1.505333,8.918628
60,1.505333,8.914307
60,1.505333,8.914955
60,1.505333,8.915603
60,1.506195,8.917979
60,1.506195,8.929433
60,1.506195,8.935483
60,1.506195,8.928784
60,1.507461,8.922301
60,1.507461,8.922301
60,1.507461,8.920572
60,1.508649,8.935699
60,1.508649,8.939373
60,1.508649,8.923814
60,1.508649,8.934186
60,1.508649,8.933106
60,1.508649,8.930945
60,1.50955,8.92403
60,1.50955,8.930081
60,1.50955,8.942183
60,1.50955,8.947152
60,1.510746,8.935267
60,1.510746,8.939157
60,1.510746,8.953203
60,1.512323,8.940238
60,1.512323,8.940454
60,1.512323,8.946937
60,1.512323,8.946288
60,1.512323,8.943047
60,1.512323,8.941102
60,1.513938,8.953852
60,1.513938,8.956228
60,1.513938,8.961631
60,1.513938,8.970922
60,1.513938,8.959253
60,1.515398,8.967681
60,1.515398,8.975028
60,1.515398,8.967897
60,1.516781,8.952771
60,1.516781,8.958173
60,1.516781,8.957524
60,1.516781,8.968978
60,1.516781,8.970922
60,1.518008,8.974813
60,1.518008,8.971355
60,1.518008,8.971355
60,1.518008,8.982807
60,1.519196,8.986482
60,1.519196,8.980432
60,1.519196,8.9733
60,1.520384,8.984321
60,1.520384,8.984753
60,1.520384,8.980863
60,1.520384,8.974164
60,1.520384,8.984104
60,1.520384,8.99318
60,1.521479,8.992965
60,1.521479,8.992101
60,1.521479,8.998151
60,1.521479,8.99318
60,1.522582,8.991019
60,1.522582,8.987562
60,1.522582,8.989723
60,1.523623,8.995341
60,1.523623,9.00204
60,1.523623,9.000744
60,1.523623,8.992532
60,1.523623,9.013709
60,1.523623,9.018031
60,1.524671,9.013277
60,1.524671,9.010684
60,1.524671,9.00982
60,1.524671,9.007659
60,1.526256,9.014791
60,1.526256,9.008307
60,1.526256,9.01198
60,1.528112,9.003337
60,1.528112,8.998799
60,1.528112,9.014791
60,1.528112,9.022785
60,1.528112,9.013494
60,1.528112,9.017166
60,1.529681,9.021273
60,1.529681,9.023649
60,1.529681,9.030132
60,1.529681,9.029917
60,1.530908,9.025378
60,1.530908,9.03251
60,1.530908,9.040289
60,1.532073,9.04245
60,1.532073,9.037047
60,1.532073,9.031861
60,1.532073,9.031213
60,1.532073,9.034021
60,1.532073,9.03359
60,1.533261,9.030781
60,1.533261,9.035318
60,1.533261,9.039208
60,1.533261,9.044394
60,1.534613,9.043315
60,1.534613,9.045691
60,1.534613,9.041153
60,1.536057,9.044827
60,1.536057,9.049797
60,1.536057,9.045259
60,1.536057,9.040937
60,1.536057,9.050229
60,1.536057,9.053903
60,1.53702,9.047204
60,1.53702,9.050229
60,1.53702,9.057577
60,1.53702,9.06125
60,1.53702,9.058441
60,1.537766,9.054984
60,1.537766,9.056064
60,1.537766,9.060386
60,1.53869,9.065356
60,1.53869,9.069677
60,1.53869,9.0552
60,1.53869,9.048068
60,1.53869,9.06125
60,1.539754,9.069462
60,1.539754,9.076808
60,1.539754,9.076592
60,1.539754,9.074215
60,1.541307,9.085884
60,1.541307,9.088046
60,1.541307,9.085884
60,1.543063,9.073999
60,1.543063,9.068598
60,1.543063,9.069029
60,1.543063,9.070542
60,1.543063,9.070326
60,1.543063,9.081347
60,1.544515,9.084805
60,1.544515,9.078321
60,1.544515,9.08005
60,1.544515,9.083508
60,1.54603,9.082427
60,1.54603,9.084373
60,1.54603,9.088262
60,1.547451,9.09107
60,1.547451,9.094745
60,1.547451,9.097338
60,1.547451,9.091936
60,1.547451,9.090639
60,1.547451,9.08783
60,1.548779,9.097553
60,1.548779,9.096041
60,1.548779,9.085884
60,1.548779,9.089126
60,1.548779,9.093232
60,1.550348,9.093232
60,1.550348,9.103172
60,1.552181,9.115922
60,1.552181,9.111815
60,1.552181,9.103604
60,1.552181,9.114193
60,1.552181,9.11657
60,1.552181,9.12154
60,1.553913,9.108574
60,1.553913,9.10555
60,1.553913,9.115705
60,1.553913,9.113761
60,1.555295,9.117867
60,1.555295,9.112464
60,1.555295,9.114193
60,1.556895,9.115273
60,1.556895,9.119812
60,1.556895,9.115057
60,1.556895,9.118947
60,1.556895,9.13429
60,1.556895,9.126295
60,1.558487,9.11268
60,1.558487,9.130184
60,1.558487,9.136883
60,1.558487,9.13429
60,1.559901,9.137963
60,1.559901,9.133426
60,1.559901,9.131481
60,1.561485,9.140988
60,1.561485,9.133857
60,1.561485,9.144878
60,1.561485,9.147255
60,1.561485,9.145959
60,1.561485,9.14034
60,1.562922,9.147903
60,1.562922,9.150281
60,1.562922,9.148119
60,1.562922,9.143581
60,1.564351,9.141205
60,1.564351,9.147255
60,1.564351,9.16195
60,1.566098,9.147039
60,1.566098,9.157413
60,1.566098,9.145959
60,1.566098,9.150929
60,1.566098,9.151578
60,1.566098,9.163895
60,1.567807,9.173186
60,1.567807,9.163678
60,1.567807,9.158709
60,1.567807,9.162814
60,1.569112,9.171242
60,1.569112,9.167785
60,1.569112,9.180318
60,1.5703,9.178805
60,1.5703,9.170161
60,1.5703,9.158924
60,1.5703,9.165623
60,1.5703,9.172106
60,1.5703,9.169513
60,1.571527,9.185072
60,1.571527,9.192203
60,1.571527,9.184855
60,1.571527,9.178373
60,1.572739,9.184208
60,1.572739,9.182262
60,1.574222,9.175564
60,1.574222,9.181614
60,1.574222,9.183126
60,1.574222,9.173835
60,1.574222,9.179885
60,1.574222,9.19069
60,1.574222,9.195012
60,1.575939,9.19458
60,1.575939,9.19674
60,1.575939,9.1935
60,1.575939,9.200415
60,1.577414,9.194147
60,1.577414,9.18183
60,1.577414,9.187233
60,1.578812,9.193716
60,1.578812,9.201063
60,1.578812,9.196958
60,1.578812,9.204304
60,1.578812,9.201063
60,1.580459,9.200415
60,1.580459,9.198686
60,1.580459,9.203223
60,1.580459,9.210787
60,1.580459,9.214461
60,1.582299,9.203872
60,1.582299,9.212948
60,1.582299,9.209274
60,1.584016,9.207978
60,1.584016,9.218134
60,1.584016,9.224401
60,1.584016,9.227427
60,1.584016,9.217054
60,1.585523,9.216837
60,1.585523,9.209058
60,1.585523,9.215973
60,1.585523,9.224185
60,1.585523,9.219214
60,1.58689,9.224833
60,1.58689,9.228724
60,1.587767,9.223104
60,1.587767,9.218999
60,1.587767,9.222672
60,1.587767,9.22116
60,1.587767,9.225265
60,1.587767,9.239096
60,1.587767,9.243201
60,1.588544,9.231317
60,1.588544,9.227859
60,1.588544,9.225913
60,1.588544,9.241472
60,1.589709,9.244065
60,1.589709,9.239744
60,1.589709,9.242553
60,1.590773,9.229155
60,1.590773,9.230452
60,1.590773,9.244065
60,1.590773,9.241256
60,1.590773,9.243417
60,1.592311,9.246658
60,1.592311,9.247523
60,1.592311,9.248387
60,1.592311,9.250765
60,1.592311,9.247739
60,1.594485,9.250332
60,1.594485,9.251413
60,1.594485,9.255951
60,1.596341,9.254437
60,1.596341,9.247523
60,1.596341,9.255302
60,1.596341,9.267404
60,1.596341,9.257463
60,1.596341,9.256815
60,1.597786,9.268916
60,1.597786,9.261569
60,1.597786,9.265891
60,1.597786,9.258976
60,1.599145,9.25487
60,1.599145,9.258544
60,1.599145,9.277992
60,1.599145,9.272806
60,1.600854,9.271726
60,1.600854,9.267404
60,1.600854,9.26654
60,1.600854,9.281882
60,1.600854,9.286852
60,1.602593,9.274103
60,1.602593,9.276263
60,1.602593,9.286203
60,1.602593,9.28361
60,1.602593,9.276263
60,1.604092,9.286203
60,1.604092,9.283395
60,1.604092,9.282962
60,1.605762,9.287068
60,1.605762,9.287068
60,1.605762,9.292254
60,1.605762,9.289877
60,1.607331,9.288796
60,1.607331,9.296793
60,1.607331,9.302843
60,1.607331,9.30025
60,1.607331,9.301546
60,1.608791,9.298305
60,1.608791,9.293767
60,1.610476,9.294415
60,1.610476,9.304139
60,1.610476,9.306733
60,1.610476,9.310838
60,1.610476,9.305436
60,1.610476,9.315161
60,1.611929,9.313864
60,1.611929,9.309974
60,1.611929,9.304788
60,1.611929,9.314944
60,1.611929,9.314512
60,1.61328,9.316457
60,1.61328,9.317105
60,1.614663,9.310838
60,1.614663,9.313
60,1.614663,9.316457
60,1.614663,9.327477
60,1.614663,9.318186
60,1.614663,9.317754
60,1.616006,9.325748
60,1.616006,9.335473
60,1.616006,9.329855
60,1.616006,9.323155
60,1.616006,9.319265
60,1.617466,9.329855
60,1.617466,9.333745
60,1.617466,9.33007
60,1.618748,9.328126
60,1.618748,9.336122
60,1.618748,9.32899
60,1.618748,9.335905
60,1.618748,9.330719
60,1.619626,9.330287
60,1.619626,9.343252
60,1.619626,9.341955
60,1.619626,9.332664
60,1.619626,9.350167
60,1.620775,9.34779
60,1.620775,9.343685
60,1.620775,9.339795
60,1.622453,9.340876
60,1.622453,9.335473
60,1.622453,9.34174
60,1.622453,9.353409
60,1.622453,9.361188
60,1.6242,9.358595
60,1.6242,9.362269
60,1.6242,9.358595
60,1.6242,9.355353
60,1.625652,9.349087
60,1.625652,9.35557
60,1.625652,9.356002
60,1.626981,9.358811
60,1.626981,9.359892
60,1.626981,9.357947
60,1.626981,9.352328
60,1.626981,9.363133
60,1.626981,9.359243
60,1.626981,9.355353
60,1.628231,9.363565
60,1.628231,9.370049
60,1.628231,9.374586
60,1.628231,9.370049
60,1.629613,9.368104
60,1.629613,9.367239
60,1.629613,9.369616
60,1.631213,9.365726
60,1.631213,9.362485
60,1.631213,9.365942
60,1.631213,9.380637
60,1.631213,9.387552
60,1.632611,9.378044
60,1.632611,9.370264
60,1.632611,9.378476
60,1.632611,9.381933
60,1.632611,9.37718
60,1.633636,9.375018
60,1.633636,9.387983
60,1.634941,9.392738
60,1.634941,9.392738
60,1.634941,9.379556
60,1.634941,9.387768
60,1.634941,9.395547
60,1.634941,9.397059
60,1.636619,9.387552
60,1.636619,9.392522
60,1.636619,9.39598
60,1.636619,9.388632
60,1.63811,9.394466
60,1.63811,9.396844
60,1.63811,9.395331
60,1.639158,9.39209
60,1.639158,9.402463
60,1.639158,9.412187
60,1.639158,9.411322
60,1.639158,9.410026
60,1.639158,9.397059
60,1.63985,9.399437
60,1.63985,9.407216
60,1.63985,9.400517
60,1.63985,9.407001
60,1.63985,9.417156
60,1.640883,9.407865
60,1.640883,9.406784
60,1.640883,9.409377
60,1.642599,9.408729
60,1.642599,9.420398
60,1.642599,9.411755
60,1.642599,9.420614
60,1.642599,9.423207
60,1.64409,9.422342
60,1.64409,9.423207
60,1.64409,9.422991
60,1.64409,9.41867
60,1.645356,9.432499
60,1.645356,9.428177
60,1.645356,9.42472
60,1.645356,9.426232
60,1.646777,9.418021
60,1.646777,9.421046
60,1.646777,9.431851
60,1.646777,9.426664
60,1.648106,9.443736
60,1.648106,9.440279
60,1.648106,9.433796
60,1.648106,9.434876
60,1.648106,9.436604
60,1.649426,9.440927
60,1.649426,9.436389
60,1.649426,9.43855
60,1.651088,9.443736
60,1.651088,9.441143
60,1.651088,9.441143
60,1.651088,9.434229
60,1.651088,9.434876
60,1.651088,9.438334
60,1.652983,9.450219
60,1.652983,9.455622
60,1.652983,9.446114
60,1.652983,9.435093
60,1.654544,9.442657
60,1.654544,9.45346
60,1.655701,9.443304
60,1.655701,9.451732
60,1.655701,9.446546
60,1.655701,9.44741
60,1.655701,9.453677
60,1.655701,9.45735
60,1.655701,9.454108
60,1.656556,9.454973
60,1.656556,9.467074
60,1.656556,9.473989
60,1.656556,9.471181
60,1.657791,9.465562
60,1.657791,9.46837
60,1.657791,9.463184
60,1.659732,9.467074
60,1.659732,9.469884
60,1.659732,9.474854
60,1.659732,9.467506
60,1.659732,9.464049
60,1.661783,9.473125
60,1.661783,9.470532
60,1.661783,9.475286
60,1.661783,9.478095
60,1.663646,9.478527
60,1.663646,9.483498
60,1.663646,9.480905
60,1.663646,9.484577
60,1.664788,9.480256
60,1.664788,9.486307
60,1.664788,9.492574
60,1.664788,9.48501
60,1.664788,9.489116
60,1.664788,9.494518
60,1.66527,9.490845
60,1.66527,9.486739
60,1.66527,9.483713
60,1.66527,9.480905
60,1.66527,9.491709
60,1.666458,9.496895
60,1.668703,9.492142
60,1.668703,9.496031
60,1.668703,9.498839
60,1.668703,9.493653
60,1.668703,9.500569
60,1.668703,9.504674
60,1.668703,9.499272
60,1.670862,9.503594
60,1.670862,9.501433
60,1.670862,9.500353
60,1.670862,9.497543
60,1.672593,9.499921
60,1.672593,9.495167
60,1.672593,9.509645
60,1.674093,9.515047
60,1.674093,9.516561
60,1.674093,9.510726
60,1.674093,9.514832
60,1.674093,9.522395
60,1.674093,9.515264
60,1.675351,9.517208
60,1.675351,9.528445
60,1.675351,9.525204
60,1.675351,9.509429
60,1.676601,9.514615
60,1.676601,9.518936
60,1.676601,9.516561
60,1.678178,9.515912
60,1.678178,9.523259
60,1.678178,9.526933
60,1.678178,9.522611
60,1.678178,9.521098
60,1.678178,9.523259
60,1.679739,9.532983
60,1.679739,9.533631
60,1.679739,9.529958
60,1.679739,9.516343
60,1.679739,9.5265
60,1.681051,9.530823
60,1.681051,9.53644
60,1.682185,9.537521
60,1.682185,9.536009
60,1.682185,9.534495
60,1.682185,9.539681
60,1.682185,9.542492
60,1.682185,9.542492
60,1.683521,9.538602
60,1.683521,9.547461
60,1.683521,9.538169
60,1.683521,9.533631
60,1.685245,9.533631
60,1.685245,9.536657
60,1.685245,9.532767
60,1.685245,9.549191
60,1.686923,9.549623
60,1.686923,9.542923
60,1.686923,9.541843
60,1.686923,9.551567
60,1.686923,9.555241
60,1.688484,9.556106
60,1.688484,9.559563
60,1.688484,9.562371
60,1.689998,9.551351
60,1.689998,9.548758
60,1.689998,9.553513
60,1.691226,9.556754
60,1.691226,9.557618
60,1.691226,9.553944
60,1.691226,9.556754
60,1.691226,9.57404
60,1.691226,9.56691
60,1.691226,9.560211
60,1.69222,9.565182
60,1.69222,9.557402
60,1.69222,9.559563
60,1.69222,9.569719
60,1.693338,9.566046
60,1.693338,9.563236
60,1.693338,9.571447
60,1.694759,9.571447
60,1.694759,9.573176
60,1.694759,9.570368
60,1.694759,9.574473
60,1.694759,9.572312
60,1.696064,9.577282
60,1.696064,9.576851
60,1.696064,9.577066
60,1.696064,9.582685
60,1.696833,9.582468
60,1.696833,9.581172
60,1.696833,9.584197
60,1.696833,9.581172
60,1.697695,9.578362
60,1.697695,9.585279
60,1.697695,9.574257
60,1.697695,9.571664
60,1.697695,9.585494
60,1.697695,9.578362
60,1.698705,9.572312
60,1.698705,9.58182
60,1.698705,9.591977
60,1.698705,9.590032
60,1.700002,9.590465
60,1.700002,9.593058
60,1.702138,9.593706
60,1.702138,9.597163
60,1.702138,9.597811
60,1.702138,9.606887
60,1.702138,9.602565
60,1.702138,9.609048
60,1.704514,9.596082
60,1.704514,9.600837
60,1.704514,9.606887
60,1.704514,9.605806
60,1.704514,9.606887
60,1.706844,9.615747
60,1.706844,9.622446
60,1.706844,9.617476
60,1.70891,9.611857
60,1.70891,9.605591
60,1.70891,9.605806
60,1.70891,9.606887
60,1.70891,9.612289
60,1.710572,9.62331
60,1.710572,9.623095
60,1.710572,9.623742
60,1.710572,9.613803
60,1.711877,9.622446
60,1.711877,9.61942
60,1.711877,9.617476
60,1.712786,9.629145
60,1.712786,9.611425
60,1.712786,9.617908
60,1.712786,9.619637
60,1.712786,9.623095
60,1.712786,9.638653
60,1.712786,9.63606
60,1.713741,9.62331
60,1.713741,9.628929
60,1.713741,9.633467
60,1.713741,9.640597
60,1.715519,9.647944
60,1.715519,9.63714
60,1.717562,9.631522
60,1.717562,9.639517
60,1.717562,9.641246
60,1.717562,9.635844
60,1.717562,9.633251
60,1.717562,9.630874
60,1.718983,9.642327
60,1.718983,9.650322
60,1.718983,9.650755
60,1.718983,9.645136
60,1.718983,9.642758
60,1.720304,9.648162
60,1.720304,9.661343
60,1.720304,9.65659
60,1.721818,9.659614
60,1.721818,9.649458
60,1.721818,9.647729
60,1.721818,9.654212
60,1.721818,9.657021
60,1.722836,9.659614
60,1.722836,9.663072
60,1.722836,9.656805
60,1.722836,9.648162
60,1.723682,9.663504
60,1.723682,9.655941
60,1.723682,9.657886
60,1.725096,9.652483
60,1.725096,9.663504
60,1.725096,9.658965
60,1.725096,9.656372
60,1.725096,9.65875
60,1.725096,9.658101
60,1.726866,9.660694
60,1.726866,9.667393
60,1.726866,9.661776
60,1.726866,9.663504
60,1.726866,9.668258
60,1.728567,9.673876
60,1.728567,9.666529
60,1.730082,9.667826
60,1.730082,9.67258
60,1.730082,9.671067
60,1.730082,9.671067
60,1.730082,9.683817
60,1.730082,9.680143
60,1.731231,9.668906
60,1.731231,9.675173
60,1.731231,9.678414
60,1.731231,9.678631
60,1.731231,9.682303
60,1.732412,9.68749
60,1.732412,9.684465
60,1.732412,9.684681
60,1.733841,9.679279
60,1.733841,9.685761
60,1.733841,9.685978
60,1.733841,9.685545
60,1.733841,9.692028
60,1.735433,9.698079
60,1.735433,9.690731
60,1.735433,9.687274
60,1.735433,9.689003
60,1.735433,9.700672
60,1.737142,9.706075
60,1.737142,9.701104
60,1.737142,9.692893
60,1.738617,9.702617
60,1.738617,9.695702
60,1.738617,9.694838
60,1.738617,9.703265
60,1.738617,9.711476
60,1.740248,9.70024
60,1.740248,9.69635
60,1.740248,9.693973
60,1.740248,9.703049
60,1.740248,9.716662
60,1.741739,9.696782
60,1.741739,9.703914
60,1.742765,9.711044
60,1.742765,9.705858
60,1.742765,9.709532
60,1.742765,9.702833
60,1.742765,9.715366
60,1.742765,9.711908
60,1.743681,9.713421
60,1.743681,9.713638
